Zscore	Pvalue	Cell	Tissue	File	Probe	Accession	Qvalue
0.684	3.85e-01	Fetal_Placenta	Fetal Placenta	UW.Fetal_Placenta.ChromatinAccessibility.H-23914.DS17744.twopass.merge150.wgt10.zgt2.wig	cg02558133,cg02620470,cg02886284,cg02936872,cg03633120,cg04135543,cg09539408,cg11248413,cg11695266,cg11879480,cg17163751,cg17823320,cg18440188,cg18533466,cg21576698,cg22920873,cg23681243,cg25513133	GSM774219	1.00e+00
-0.687	8.31e-01	Fetal_Placenta	Fetal Placenta	UW.Fetal_Placenta.ChromatinAccessibility.H-24272.DS19391.twopass.merge150.wgt10.zgt2.wig	cg02558133,cg02620470,cg02886284,cg02936872,cg04135543,cg09539408,cg11695266,cg11879480,cg17823320,cg18440188,cg18533466,cg21576698,cg22920873,cg23681243,cg25513133	GSM817219	1.00e+00
-0.423	7.75e-01	Fetal_Placenta	Fetal Placenta	UW.Fetal_Placenta.ChromatinAccessibility.H-24409.DS20346.twopass.merge150.wgt10.zgt2.wig	cg02558133,cg02620470,cg02886284,cg02936872,cg04135543,cg09539408,cg11695266,cg11879480,cg16933388,cg17823320,cg18440188,cg18533466,cg21576698,cg22920873,cg23681243,cg25513133	GSM878659	1.00e+00
-1.112	9.24e-01	Fetal_Renal_Cortex_Left	Fetal Renal Cortex	UW.Fetal_Renal_Cortex_Left.ChromatinAccessibility.H-23871.DS17550.twopass.merge150.wgt10.zgt2.wig	cg02558133,cg02620470,cg02886284,cg02936872,cg04135543,cg09539408,cg11695266,cg11879480,cg16933388,cg17163751,cg17823320,cg18440188,cg18533466,cg21576698,cg22920873,cg23681243,cg25513133	GSM701519	1.00e+00
0.284	5.60e-01	Fetal_Renal_Cortex_Left	Fetal Renal Cortex	UW.Fetal_Renal_Cortex_Left.ChromatinAccessibility.H-24111.DS18542.twopass.merge150.wgt10.zgt2.wig	cg02558133,cg02620470,cg02886284,cg02936872,cg04135543,cg09539408,cg11248413,cg11695266,cg11879480,cg16933388,cg17163751,cg17823320,cg18440188,cg18533466,cg21576698,cg22920873,cg23681243,cg25513133	GSM817190	1.00e+00
0.130	6.29e-01	Fetal_Renal_Cortex_Left	Fetal Renal Cortex	UW.Fetal_Renal_Cortex_Left.ChromatinAccessibility.H-24169.DS18931.twopass.merge150.wgt10.zgt2.wig	cg02558133,cg02620470,cg02886284,cg02936872,cg04135543,cg09539408,cg11248413,cg11695266,cg11879480,cg16933388,cg17163751,cg17823320,cg18440188,cg18533466,cg21576698,cg22920873,cg23681243,cg25513133	GSM817203	1.00e+00
-0.219	7.57e-01	Fetal_Renal_Cortex_Left	Fetal Renal Cortex	UW.Fetal_Renal_Cortex_Left.ChromatinAccessibility.H-24232.DS19257.twopass.merge150.wgt10.zgt2.wig	cg02558133,cg02620470,cg02886284,cg02936872,cg04135543,cg09539408,cg11248413,cg11695266,cg11879480,cg16933388,cg17163751,cg17823320,cg18440188,cg18533466,cg21576698,cg22920873,cg23681243,cg25513133	GSM817211	1.00e+00
-0.318	7.61e-01	Fetal_Renal_Cortex_Right	Fetal Renal Cortex	UW.Fetal_Renal_Cortex_Right.ChromatinAccessibility.H-23871.DS17545.twopass.merge150.wgt10.zgt2.wig	cg02558133,cg02620470,cg02886284,cg02936872,cg04135543,cg09539408,cg11695266,cg11879480,cg16933388,cg17163751,cg17823320,cg18440188,cg18533466,cg21576698,cg22920873,cg23681243,cg25513133	GSM701517	1.00e+00
0.790	3.73e-01	Fetal_Renal_Cortex_Right	Fetal Renal Cortex	UW.Fetal_Renal_Cortex_Right.ChromatinAccessibility.H-24169.DS18928.twopass.merge150.wgt10.zgt2.wig	cg02558133,cg02620470,cg02886284,cg02936872,cg03633120,cg04135543,cg09539408,cg11248413,cg11695266,cg11879480,cg16933388,cg17163751,cg17823320,cg18440188,cg18533466,cg21576698,cg22920873,cg23681243,cg25513133	GSM817202	1.00e+00
0.565	4.86e-01	Fetal_Renal_Cortex_Right	Fetal Renal Cortex	UW.Fetal_Renal_Cortex_Right.ChromatinAccessibility.H-24232.DS19254.twopass.merge150.wgt10.zgt2.wig	cg02558133,cg02620470,cg02886284,cg02936872,cg03633120,cg04135543,cg09539408,cg11248413,cg11695266,cg11879480,cg16933388,cg17163751,cg17823320,cg18440188,cg18533466,cg21576698,cg22920873,cg23681243,cg25513133	GSM817210	1.00e+00
0.428	5.56e-01	Fetal_Renal_Cortex	Fetal Renal Cortex	UW.Fetal_Renal_Cortex.ChromatinAccessibility.H-23769.DS17307.twopass.merge150.wgt10.zgt2.wig	cg02558133,cg02620470,cg02886284,cg02936872,cg03633120,cg04135543,cg09539408,cg11248413,cg11695266,cg11879480,cg16933388,cg17163751,cg17823320,cg18440188,cg18533466,cg21576698,cg22920873,cg23681243,cg25513133	GSM701494	1.00e+00
-0.117	7.21e-01	Fetal_Renal_Cortex	Fetal Renal Cortex	UW.Fetal_Renal_Cortex.ChromatinAccessibility.H-23790.DS17387.twopass.merge150.wgt10.zgt2.wig	cg02558133,cg02620470,cg02886284,cg02936872,cg04135543,cg09539408,cg11248413,cg11695266,cg11879480,cg16933388,cg17163751,cg17823320,cg18440188,cg18533466,cg21576698,cg22920873,cg23681243,cg25513133	GSM701502	1.00e+00
-0.843	8.81e-01	Fetal_Renal_Cortex	Fetal Renal Cortex	UW.Fetal_Renal_Cortex.ChromatinAccessibility.H-23833.DS17455.twopass.merge150.wgt10.zgt2.wig	cg02558133,cg02620470,cg02886284,cg02936872,cg04135543,cg09539408,cg11695266,cg11879480,cg16933388,cg17163751,cg17823320,cg18440188,cg18533466,cg21576698,cg22920873,cg23681243,cg25513133	GSM701511	1.00e+00
-0.543	8.03e-01	Fetal_Renal_Cortex	Fetal Renal Cortex	UW.Fetal_Renal_Cortex.ChromatinAccessibility.H-23914.DS17756.twopass.merge150.wgt10.zgt2.wig	cg02558133,cg02620470,cg02886284,cg02936872,cg04135543,cg09539408,cg11695266,cg11879480,cg17163751,cg17823320,cg18440188,cg18533466,cg21576698,cg22920873,cg23681243,cg25513133	GSM701529	1.00e+00
-1.198	9.26e-01	Fetal_Renal_Cortex	Fetal Renal Cortex	UW.Fetal_Renal_Cortex.ChromatinAccessibility.H-23941.DS17804.twopass.merge150.wgt10.zgt2.wig	cg02558133,cg02620470,cg02886284,cg02936872,cg04135543,cg09539408,cg11695266,cg11879480,cg17163751,cg17823320,cg18440188,cg18533466,cg21576698,cg22920873,cg23681243,cg25513133	GSM701532	1.00e+00
-0.487	8.11e-01	Fetal_Renal_Cortex	Fetal Renal Cortex	UW.Fetal_Renal_Cortex.ChromatinAccessibility.H-24078.DS18428.twopass.merge150.wgt10.zgt2.wig	cg02558133,cg02620470,cg02886284,cg02936872,cg03633120,cg04135543,cg09539408,cg11695266,cg11879480,cg17163751,cg17823320,cg18440188,cg18533466,cg21576698,cg22920873,cg23681243,cg25513133	GSM817176	1.00e+00
-0.434	8.19e-01	Fetal_Renal_Cortex	Fetal Renal Cortex	UW.Fetal_Renal_Cortex.ChromatinAccessibility.H-24259.DS19388.twopass.merge150.wgt10.zgt2.wig	cg02558133,cg02620470,cg02886284,cg02936872,cg04135543,cg09539408,cg11248413,cg11695266,cg11879480,cg16933388,cg17163751,cg17823320,cg18440188,cg18533466,cg21576698,cg22920873,cg23681243,cg25513133	GSM878629	1.00e+00
0.564	4.92e-01	Fetal_Renal_Cortex	Fetal Renal Cortex	UW.Fetal_Renal_Cortex.ChromatinAccessibility.H-24493.DS20568.twopass.merge150.wgt10.zgt2.wig	cg02558133,cg02620470,cg02886284,cg02936872,cg03633120,cg04135543,cg09539408,cg11248413,cg11695266,cg11879480,cg16933388,cg17163751,cg17823320,cg18440188,cg18533466,cg21576698,cg22920873,cg23681243,cg25513133	GSM878667	1.00e+00
-0.689	8.55e-01	Fetal_Renal_Pelvis_Left	Fetal Renal Pelvis	UW.Fetal_Renal_Pelvis_Left.ChromatinAccessibility.H-23871.DS17553.twopass.merge150.wgt10.zgt2.wig	cg02558133,cg02620470,cg02886284,cg02936872,cg04135543,cg09539408,cg11695266,cg11879480,cg16933388,cg17163751,cg17823320,cg18440188,cg18533466,cg21576698,cg22920873,cg23681243,cg25513133	GSM701520	1.00e+00
-0.444	8.01e-01	Fetal_Renal_Pelvis_Left	Fetal Renal Pelvis	UW.Fetal_Renal_Pelvis_Left.ChromatinAccessibility.H-24111.DS18666.twopass.merge150.wgt10.zgt2.wig	cg02558133,cg02620470,cg02886284,cg02936872,cg04135543,cg09539408,cg11695266,cg11879480,cg16933388,cg17163751,cg17823320,cg18440188,cg18533466,cg21576698,cg22920873,cg23681243,cg25513133	GSM817193	1.00e+00
-0.057	7.01e-01	Fetal_Renal_Pelvis_Left	Fetal Renal Pelvis	UW.Fetal_Renal_Pelvis_Left.ChromatinAccessibility.H-24169.DS18964.twopass.merge150.wgt10.zgt2.wig	cg02558133,cg02620470,cg02886284,cg02936872,cg04135543,cg09539408,cg11248413,cg11695266,cg11879480,cg16933388,cg17163751,cg17823320,cg18440188,cg18533466,cg21576698,cg22920873,cg23681243,cg25513133	GSM817205	1.00e+00
-0.721	8.62e-01	Fetal_Renal_Pelvis_Left	Fetal Renal Pelvis	UW.Fetal_Renal_Pelvis_Left.ChromatinAccessibility.H-24232.DS19238.twopass.merge150.wgt10.zgt2.wig	cg02558133,cg02620470,cg02886284,cg02936872,cg04135543,cg09539408,cg11695266,cg11879480,cg16933388,cg17163751,cg17823320,cg18440188,cg18533466,cg21576698,cg22920873,cg23681243,cg25513133	GSM817209	1.00e+00
0.192	6.62e-01	Fetal_Renal_Pelvis_Right	Fetal Renal Pelvis	UW.Fetal_Renal_Pelvis_Right.ChromatinAccessibility.H-23871.DS17548.twopass.merge150.wgt10.zgt2.wig	cg02558133,cg02620470,cg02886284,cg02936872,cg03633120,cg04135543,cg09539408,cg11248413,cg11695266,cg11879480,cg16933388,cg17163751,cg17823320,cg18440188,cg18533466,cg21576698,cg22920873,cg23681243,cg25513133	GSM701518	1.00e+00
0.287	5.64e-01	Fetal_Renal_Pelvis_Right	Fetal Renal Pelvis	UW.Fetal_Renal_Pelvis_Right.ChromatinAccessibility.H-24111.DS18663.twopass.merge150.wgt10.zgt2.wig	cg02558133,cg02620470,cg02886284,cg02936872,cg04135543,cg09539408,cg11248413,cg11695266,cg11879480,cg16933388,cg17163751,cg17823320,cg18440188,cg18533466,cg21576698,cg22920873,cg23681243,cg25513133	GSM817192	1.00e+00
0.024	6.71e-01	Fetal_Renal_Pelvis_Right	Fetal Renal Pelvis	UW.Fetal_Renal_Pelvis_Right.ChromatinAccessibility.H-24169.DS18961.twopass.merge150.wgt10.zgt2.wig	cg02558133,cg02620470,cg02886284,cg02936872,cg03633120,cg04135543,cg09539408,cg11695266,cg11879480,cg16933388,cg17163751,cg17823320,cg18440188,cg18533466,cg21576698,cg22920873,cg23681243,cg25513133	GSM817204	1.00e+00
0.288	5.65e-01	Fetal_Renal_Pelvis_Right	Fetal Renal Pelvis	UW.Fetal_Renal_Pelvis_Right.ChromatinAccessibility.H-24232.DS19235.twopass.merge150.wgt10.zgt2.wig	cg02558133,cg02620470,cg02886284,cg02936872,cg03633120,cg04135543,cg09539408,cg11695266,cg11879480,cg16933388,cg17163751,cg17823320,cg18440188,cg18533466,cg21576698,cg22920873,cg23681243,cg25513133	GSM817208	1.00e+00
-0.172	7.41e-01	Fetal_Renal_Pelvis	Fetal Renal Pelvis	UW.Fetal_Renal_Pelvis.ChromatinAccessibility.H-23790.DS17381.twopass.merge150.wgt10.zgt2.wig	cg02558133,cg02620470,cg02886284,cg02936872,cg04135543,cg09539408,cg11248413,cg11695266,cg11879480,cg16933388,cg17163751,cg17823320,cg18440188,cg18533466,cg21576698,cg22920873,cg23681243,cg25513133	GSM701501	1.00e+00
-0.326	7.91e-01	Fetal_Renal_Pelvis	Fetal Renal Pelvis	UW.Fetal_Renal_Pelvis.ChromatinAccessibility.H-23833.DS17451.twopass.merge150.wgt10.zgt2.wig	cg02558133,cg02620470,cg02886284,cg02936872,cg04135543,cg09539408,cg11248413,cg11695266,cg11879480,cg16933388,cg17163751,cg17823320,cg18440188,cg18533466,cg21576698,cg22920873,cg23681243,cg25513133	GSM701510	1.00e+00
0.141	6.86e-01	Fetal_Renal_Pelvis	Fetal Renal Pelvis	UW.Fetal_Renal_Pelvis.ChromatinAccessibility.H-23914.DS17760.twopass.merge150.wgt10.zgt2.wig	cg02558133,cg02620470,cg02886284,cg02936872,cg03633120,cg04135543,cg09539408,cg11248413,cg11695266,cg11879480,cg16933388,cg17163751,cg17823320,cg18440188,cg18533466,cg21576698,cg22920873,cg23681243,cg25513133	GSM774222	1.00e+00
0.421	5.13e-01	Fetal_Renal_Pelvis	Fetal Renal Pelvis	UW.Fetal_Renal_Pelvis.ChromatinAccessibility.H-24005.DS18088.twopass.merge150.wgt10.zgt2.wig	cg02558133,cg02620470,cg02886284,cg02936872,cg04135543,cg09539408,cg11248413,cg11695266,cg11879480,cg16933388,cg17163751,cg17823320,cg18440188,cg18533466,cg21576698,cg22920873,cg23681243,cg25513133	GSM774236	1.00e+00
-0.904	8.87e-01	Fetal_Renal_Pelvis	Fetal Renal Pelvis	UW.Fetal_Renal_Pelvis.ChromatinAccessibility.H-24078.DS18431.twopass.merge150.wgt10.zgt2.wig	cg02558133,cg02620470,cg02886284,cg02936872,cg04135543,cg09539408,cg11695266,cg11879480,cg17163751,cg17823320,cg18440188,cg18533466,cg21576698,cg22920873,cg23681243,cg25513133	GSM817177	1.00e+00
-0.734	8.63e-01	Fetal_Renal_Pelvis	Fetal Renal Pelvis	UW.Fetal_Renal_Pelvis.ChromatinAccessibility.H-24259.DS19386.twopass.merge150.wgt10.zgt2.wig	cg02558133,cg02620470,cg02886284,cg02936872,cg04135543,cg09539408,cg11695266,cg11879480,cg16933388,cg17163751,cg17823320,cg18440188,cg18533466,cg21576698,cg22920873,cg23681243,cg25513133	GSM817218	1.00e+00
-0.495	8.34e-01	Fetal_Renal_Pelvis	Fetal Renal Pelvis	UW.Fetal_Renal_Pelvis.ChromatinAccessibility.H-24477.DS20448.twopass.merge150.wgt10.zgt2.wig	cg02558133,cg02620470,cg02886284,cg02936872,cg04135543,cg09539408,cg11248413,cg11695266,cg11879480,cg16933388,cg17163751,cg17823320,cg18440188,cg18533466,cg21576698,cg22920873,cg23681243,cg25513133	GSM878662	1.00e+00
0.574	3.86e-01	Fetal_Skin	Fetal Skin	UW.Fetal_Skin.ChromatinAccessibility.H-22337.DS10987.twopass.merge150.wgt10.zgt2.wig	cg02558133,cg02620470,cg02936872,cg04135543,cg09539408,cg11879480,cg17163751,cg17823320,cg18440188,cg18533466,cg22920873,cg23681243,cg25513133	GSM817158	1.00e+00
-0.228	7.32e-01	Fetal_Spinal_Cord	Fetal Spinal Cord	UW.Fetal_Spinal_Cord.ChromatinAccessibility.H-24111.DS18501.twopass.merge150.wgt10.zgt2.wig	cg02558133,cg02620470,cg02886284,cg02936872,cg04135543,cg09539408,cg11695266,cg11879480,cg16933388,cg17163751,cg17823320,cg18440188,cg18533466,cg21576698,cg22920873,cg23681243,cg25513133	GSM817189	1.00e+00
0.022	6.72e-01	Fetal_Spinal_Cord	Fetal Spinal Cord	UW.Fetal_Spinal_Cord.ChromatinAccessibility.H-24409.DS20351.twopass.merge150.wgt10.zgt2.wig	cg02558133,cg02620470,cg02886284,cg02936872,cg04135543,cg09539408,cg11248413,cg11695266,cg11879480,cg16933388,cg17163751,cg17823320,cg18440188,cg18533466,cg21576698,cg22920873,cg23681243,cg25513133	GSM878661	1.00e+00
1.150	2.33e-01	Fetal_Spinal_Cord	Fetal Spinal Cord	UW.Fetal_Spinal_Cord.ChromatinAccessibility.H-24493.DS20530.twopass.merge150.wgt10.zgt2.wig	cg02558133,cg02620470,cg02886284,cg02936872,cg03633120,cg04135543,cg09539408,cg11248413,cg11695266,cg11879480,cg16933388,cg17163751,cg17823320,cg18440188,cg18533466,cg21576698,cg22920873,cg23681243,cg25513133	GSM878663	1.00e+00
0.386	4.75e-01	Fetal_Spleen	Fetal Spleen	UW.Fetal_Spleen.ChromatinAccessibility.H-23399.DS17448.twopass.merge150.wgt10.zgt2.wig	cg02558133,cg02620470,cg02936872,cg03633120,cg04135543,cg09539408,cg11695266,cg11879480,cg17163751,cg17823320,cg18440188,cg18533466,cg21576698,cg22920873,cg23681243,cg25513133	GSM701509	1.00e+00
0.518	5.12e-01	Fetal_Stomach	Fetal Stomach	UW.Fetal_Stomach.ChromatinAccessibility.H-23589.DS16530.twopass.merge150.wgt10.zgt2.wig	cg02558133,cg02620470,cg02886284,cg02936872,cg03633120,cg04135543,cg09539408,cg11248413,cg11695266,cg11879480,cg16933388,cg17163751,cg17823320,cg18440188,cg18533466,cg21576698,cg22920873,cg23681243,cg25513133	GSM774202	1.00e+00
-0.222	7.57e-01	Fetal_Stomach	Fetal Stomach	UW.Fetal_Stomach.ChromatinAccessibility.H-23758.DS17172.twopass.merge150.wgt10.zgt2.wig	cg02558133,cg02620470,cg02886284,cg02936872,cg03633120,cg04135543,cg09539408,cg11695266,cg11879480,cg16933388,cg17163751,cg17823320,cg18440188,cg18533466,cg21576698,cg22920873,cg23681243,cg25513133	GSM774212	1.00e+00
-0.495	8.11e-01	Fetal_Stomach	Fetal Stomach	UW.Fetal_Stomach.ChromatinAccessibility.H-23769.DS17325.twopass.merge150.wgt10.zgt2.wig	cg02558133,cg02620470,cg02886284,cg02936872,cg04135543,cg09539408,cg11695266,cg11879480,cg16933388,cg17163751,cg17823320,cg18440188,cg18533466,cg21576698,cg22920873,cg23681243,cg25513133	GSM701498	1.00e+00
0.158	5.71e-01	Fetal_Stomach	Fetal Stomach	UW.Fetal_Stomach.ChromatinAccessibility.H-23887.DS17659.twopass.merge150.wgt10.zgt2.wig	cg02558133,cg02620470,cg02886284,cg02936872,cg04135543,cg09539408,cg11879480,cg16933388,cg17163751,cg17823320,cg18440188,cg18533466,cg21576698,cg22920873,cg23681243,cg25513133	GSM701521	1.00e+00
0.238	5.35e-01	Fetal_Stomach	Fetal Stomach	UW.Fetal_Stomach.ChromatinAccessibility.H-23914.DS17750.twopass.merge150.wgt10.zgt2.wig	cg02558133,cg02620470,cg02886284,cg02936872,cg04135543,cg09539408,cg11695266,cg11879480,cg17163751,cg17823320,cg18440188,cg18533466,cg21576698,cg22920873,cg23681243,cg25513133	GSM701528	1.00e+00
-1.466	9.53e-01	Fetal_Stomach	Fetal Stomach	UW.Fetal_Stomach.ChromatinAccessibility.H-23964.DS17878.twopass.merge150.wgt10.zgt2.wig	cg02558133,cg02620470,cg02886284,cg02936872,cg04135543,cg09539408,cg11695266,cg11879480,cg17163751,cg17823320,cg18440188,cg18533466,cg21576698,cg22920873,cg23681243,cg25513133	GSM701538	1.00e+00
-0.348	7.96e-01	Fetal_Stomach	Fetal Stomach	UW.Fetal_Stomach.ChromatinAccessibility.H-24005.DS17963.twopass.merge150.wgt10.zgt2.wig	cg02558133,cg02620470,cg02886284,cg02936872,cg04135543,cg09539408,cg11248413,cg11695266,cg11879480,cg16933388,cg17163751,cg17823320,cg18440188,cg18533466,cg21576698,cg22920873,cg23681243,cg25513133	GSM774232	1.00e+00
-0.345	7.91e-01	Fetal_Stomach	Fetal Stomach	UW.Fetal_Stomach.ChromatinAccessibility.H-24078.DS18389.twopass.merge150.wgt10.zgt2.wig	cg02558133,cg02620470,cg02886284,cg02936872,cg03633120,cg04135543,cg09539408,cg11695266,cg11879480,cg16933388,cg17163751,cg17823320,cg18440188,cg18533466,cg21576698,cg22920873,cg23681243,cg25513133	GSM817173	1.00e+00
-0.488	8.11e-01	Fetal_Stomach	Fetal Stomach	UW.Fetal_Stomach.ChromatinAccessibility.H-24125.DS18821.twopass.merge150.wgt10.zgt2.wig	cg02558133,cg02620470,cg02886284,cg02936872,cg04135543,cg09539408,cg11695266,cg11879480,cg16933388,cg17163751,cg17823320,cg18440188,cg18533466,cg21576698,cg22920873,cg23681243,cg25513133	GSM817199	1.00e+00
0.011	6.76e-01	Fetal_Stomach	Fetal Stomach	UW.Fetal_Stomach.ChromatinAccessibility.H-24401.DS20349.twopass.merge150.wgt10.zgt2.wig	cg02558133,cg02620470,cg02886284,cg02936872,cg04135543,cg09539408,cg11248413,cg11695266,cg11879480,cg16933388,cg17163751,cg17823320,cg18440188,cg18533466,cg21576698,cg22920873,cg23681243,cg25513133	GSM878660	1.00e+00
-1.503	9.56e-01	Fetal_Stomach	Fetal Stomach	UW.Fetal_Stomach.ChromatinAccessibility.H-24507.DS20546.twopass.merge150.wgt10.zgt2.wig	cg02558133,cg02620470,cg02886284,cg02936872,cg04135543,cg09539408,cg11695266,cg11879480,cg17163751,cg17823320,cg18440188,cg18533466,cg21576698,cg22920873,cg23681243,cg25513133	GSM878665	1.00e+00
0.688	3.90e-01	Fetal_Testes	Fetal Testes	UW.Fetal_Testes.ChromatinAccessibility.H24198_H23640_H24042.DS18942.twopass.merge150.wgt10.zgt2.wig	cg02558133,cg02620470,cg02886284,cg02936872,cg04135543,cg09539408,cg11248413,cg11695266,cg11879480,cg16933388,cg17163751,cg17823320,cg18440188,cg18533466,cg21576698,cg22920873,cg23681243,cg25513133	GSM878617	1.00e+00
-0.598	8.09e-01	Fetal_Thymus	Fetal Thymus	UW.Fetal_Thymus.ChromatinAccessibility.H-23589.DS16490.twopass.merge150.wgt10.zgt2.wig	cg02558133,cg02620470,cg02936872,cg04135543,cg09539408,cg11695266,cg11879480,cg17823320,cg18440188,cg18533466,cg21576698,cg22920873,cg23681243,cg25513133	GSM665823	1.00e+00
-0.161	7.09e-01	Fetal_Thymus	Fetal Thymus	UW.Fetal_Thymus.ChromatinAccessibility.H-23663.DS16841.twopass.merge150.wgt10.zgt2.wig	cg02558133,cg02620470,cg02886284,cg02936872,cg04135543,cg09539408,cg11695266,cg11879480,cg16933388,cg17163751,cg17823320,cg18440188,cg18533466,cg21576698,cg22920873,cg23681243,cg25513133	GSM774204	1.00e+00
-0.521	7.86e-01	Fetal_Thymus	Fetal Thymus	UW.Fetal_Thymus.ChromatinAccessibility.H-23769.DS17323.twopass.merge150.wgt10.zgt2.wig	cg02558133,cg02620470,cg02936872,cg04135543,cg09539408,cg11695266,cg11879480,cg17823320,cg18440188,cg18533466,cg21576698,cg22920873,cg23681243,cg25513133	GSM701497	1.00e+00
-0.294	7.34e-01	Fetal_Thymus	Fetal Thymus	UW.Fetal_Thymus.ChromatinAccessibility.H-23833.DS17474.twopass.merge150.wgt10.zgt2.wig	cg02558133,cg02620470,cg02936872,cg04135543,cg09539408,cg11695266,cg11879480,cg16933388,cg17163751,cg17823320,cg18440188,cg18533466,cg21576698,cg22920873,cg23681243,cg25513133	GSM701513	1.00e+00
0.756	3.31e-01	Fetal_Thymus	Fetal Thymus	UW.Fetal_Thymus.ChromatinAccessibility.H-23964.DS17875.twopass.merge150.wgt10.zgt2.wig	cg02558133,cg02620470,cg02936872,cg03633120,cg04135543,cg09539408,cg11695266,cg11879480,cg16933388,cg17823320,cg18440188,cg18533466,cg21576698,cg22920873,cg23681243,cg25513133	GSM701537	1.00e+00
0.299	5.57e-01	Fetal_Thymus	Fetal Thymus	UW.Fetal_Thymus.ChromatinAccessibility.H-23964.DS17876.twopass.merge150.wgt10.zgt2.wig	cg02558133,cg02620470,cg02886284,cg02936872,cg03633120,cg04135543,cg09539408,cg11695266,cg11879480,cg16933388,cg17163751,cg17823320,cg18440188,cg18533466,cg21576698,cg22920873,cg23681243,cg25513133	GSM774230	1.00e+00
-0.150	7.34e-01	Fetal_Thymus	Fetal Thymus	UW.Fetal_Thymus.ChromatinAccessibility.H-24078.DS18382.twopass.merge150.wgt10.zgt2.wig	cg02558133,cg02620470,cg02886284,cg02936872,cg04135543,cg09539408,cg11248413,cg11695266,cg11879480,cg16933388,cg17163751,cg17823320,cg18440188,cg18533466,cg21576698,cg22920873,cg23681243,cg25513133	GSM817172	1.00e+00
-0.036	6.45e-01	Fetal_Thymus	Fetal Thymus	UW.Fetal_Thymus.ChromatinAccessibility.H-24259.DS19287.twopass.merge150.wgt10.zgt2.wig	cg02558133,cg02620470,cg02886284,cg02936872,cg04135543,cg09539408,cg11695266,cg11879480,cg17163751,cg17823320,cg18440188,cg18533466,cg21576698,cg22920873,cg23681243,cg25513133	GSM878627	1.00e+00
0.803	3.22e-01	Fetal_Thymus	Fetal Thymus	UW.Fetal_Thymus.ChromatinAccessibility.H-24401.DS20335.twopass.merge150.wgt10.zgt2.wig	cg02558133,cg02620470,cg02886284,cg02936872,cg04135543,cg09539408,cg11695266,cg11879480,cg16933388,cg17163751,cg17823320,cg18440188,cg18533466,cg21576698,cg22920873,cg23681243,cg25513133	GSM878656	1.00e+00
-0.799	8.57e-01	Fetal_Thymus	Fetal Thymus	UW.Fetal_Thymus.ChromatinAccessibility.H-24409.DS20341.twopass.merge150.wgt10.zgt2.wig	cg02558133,cg02620470,cg02936872,cg04135543,cg09539408,cg11695266,cg11879480,cg17163751,cg17823320,cg18440188,cg18533466,cg21576698,cg22920873,cg23681243,cg25513133	GSM878657	1.00e+00
1.349	1.49e-01	Fibroblasts_Fetal_Skin_Abdomen	Fibroblast	UW.Fibroblasts_Fetal_Skin_Abdomen.ChromatinAccessibility.H-24259.DS19558.twopass.merge150.wgt10.zgt2.wig	cg02558133,cg02620470,cg02886284,cg02936872,cg04135543,cg09539408,cg11695266,cg11879480,cg17163751,cg18440188,cg18533466,cg21576698,cg22920873,cg23681243,cg25513133	GSM878635	1.00e+00
1.192	1.86e-01	Fibroblasts_Fetal_Skin_Abdomen	Fibroblast	UW.Fibroblasts_Fetal_Skin_Abdomen.ChromatinAccessibility.H-24259.DS19561.twopass.merge150.wgt10.zgt2.wig	cg02558133,cg02620470,cg02886284,cg02936872,cg04135543,cg09539408,cg11695266,cg11879480,cg17163751,cg18440188,cg18533466,cg21576698,cg22920873,cg23681243,cg25513133	GSM878636	1.00e+00
0.653	3.51e-01	Fibroblasts_Fetal_Skin_Back	Fibroblast	UW.Fibroblasts_Fetal_Skin_Back.ChromatinAccessibility.H-24218.DS19233.twopass.merge150.wgt10.zgt2.wig	cg02620470,cg02886284,cg02936872,cg04135543,cg09539408,cg11879480,cg17163751,cg18440188,cg18533466,cg21576698,cg22920873,cg23681243,cg25513133	GSM878624	1.00e+00
1.221	1.78e-01	Fibroblasts_Fetal_Skin_Biceps_Left	Fibroblast	UW.Fibroblasts_Fetal_Skin_Biceps_Left.ChromatinAccessibility.H-24259.DS19857.twopass.merge150.wgt10.zgt2.wig	cg02558133,cg02620470,cg02886284,cg02936872,cg04135543,cg09539408,cg11879480,cg17163751,cg18440188,cg18533466,cg21576698,cg22920873,cg23681243,cg25513133	GSM878644	1.00e+00
1.277	1.65e-01	Fibroblasts_Fetal_Skin_Biceps_Left	Fibroblast	UW.Fibroblasts_Fetal_Skin_Biceps_Left.ChromatinAccessibility.H-24259.DS19867.twopass.merge150.wgt10.zgt2.wig	cg02558133,cg02620470,cg02886284,cg02936872,cg04135543,cg09539408,cg11695266,cg11879480,cg17163751,cg18440188,cg18533466,cg21576698,cg22920873,cg23681243,cg25513133	GSM878645	1.00e+00
1.813	6.61e-02	Fibroblasts_Fetal_Skin_Biceps_Right	Fibroblast	UW.Fibroblasts_Fetal_Skin_Biceps_Right.ChromatinAccessibility.H-24259.DS19745.twopass.merge150.wgt10.zgt2.wig	cg02558133,cg02620470,cg02886284,cg02936872,cg04135543,cg09539408,cg11695266,cg11879480,cg17163751,cg18440188,cg18533466,cg21576698,cg22920873,cg23681243,cg25513133	GSM878642	1.00e+00
