Zscore	Pvalue	Cell	Tissue	File	Probe	Accession	Qvalue
0.271	4.64e-01	Fetal_Renal_Cortex	Fetal Renal Cortex	UW.Fetal_Renal_Cortex.ChromatinAccessibility.H-23914.DS17756.twopass.merge150.wgt10.zgt2.wig	cg00226923,cg00746981,cg01064957,cg01120308,cg01357263,cg01414934,cg01532103,cg02275294,cg03549127,cg03764585,cg03771255,cg03876622,cg03922337,cg04398978,cg04856203,cg05229898,cg05232067,cg05311623,cg05367858,cg05825950,cg05886367,cg05920090,cg06168050,cg06378976,cg08069899,cg08400120,cg08491964,cg08592230,cg08955609,cg08966023,cg09593286,cg09604203,cg09941381,cg10061117,cg10559803,cg10639440,cg10771262,cg11223864,cg11378840,cg11536940,cg11826116,cg12082568,cg12090388,cg12335708,cg13021192,cg13225039,cg13299148,cg13765621,cg13800022,cg14694232,cg15528736,cg15834294,cg16092786,cg16116363,cg16408394,cg16419345,cg16580737,cg16779976,cg16826718,cg17048483,cg17338403,cg17509612,cg17711870,cg17808849,cg18125479,cg18277508,cg18353563,cg19032144,cg19049316,cg19186356,cg19398783,cg19496782,cg19614321,cg19740763,cg19848683,cg20141916,cg20652889,cg21020082,cg21120786,cg22425806,cg22533573,cg22753607,cg23447996,cg23792364,cg24267801,cg24497819,cg24805239,cg25705900,cg25882366,cg25892434,cg25902460,cg25906419,cg26131019,cg26635603,cg26643856,cg27187881,cg27465566	GSM701529	1.00e+00
1.266	1.87e-01	Fetal_Renal_Cortex	Fetal Renal Cortex	UW.Fetal_Renal_Cortex.ChromatinAccessibility.H-23941.DS17804.twopass.merge150.wgt10.zgt2.wig	cg00226923,cg00746981,cg01064957,cg01120308,cg01357263,cg01414934,cg01532103,cg02275294,cg02310296,cg02989257,cg03549127,cg03764585,cg03771255,cg03876622,cg03922337,cg04060163,cg04398978,cg04856203,cg05229898,cg05232067,cg05311623,cg05367858,cg05825950,cg05886367,cg05920090,cg06168050,cg06305609,cg06378976,cg08069899,cg08400120,cg08491964,cg08592230,cg08955609,cg08966023,cg09238677,cg09593286,cg09604203,cg09941381,cg10061117,cg10559803,cg10639440,cg10771262,cg11223864,cg11536940,cg11826116,cg12082568,cg12090388,cg12335708,cg12971694,cg13014406,cg13021192,cg13225039,cg13299148,cg13765621,cg13800022,cg14694232,cg15052335,cg15528736,cg15834294,cg16092786,cg16116363,cg16408394,cg16419345,cg16580737,cg16779976,cg16826718,cg17048483,cg17142183,cg17509612,cg17711870,cg17808849,cg18125479,cg18277508,cg18353563,cg18424091,cg19032144,cg19049316,cg19186356,cg19398783,cg19496782,cg19614321,cg19740763,cg19848683,cg20141916,cg20209009,cg20652889,cg21020082,cg21120786,cg22425806,cg22533573,cg22753607,cg23447996,cg23792364,cg24235633,cg24267801,cg24480859,cg24497819,cg24805239,cg25705900,cg25882366,cg25892434,cg25902460,cg25906419,cg26131019,cg26620356,cg26635603,cg26643856,cg27167601,cg27187881,cg27465566	GSM701532	1.00e+00
0.188	4.97e-01	Fetal_Renal_Cortex	Fetal Renal Cortex	UW.Fetal_Renal_Cortex.ChromatinAccessibility.H-24078.DS18428.twopass.merge150.wgt10.zgt2.wig	cg00226923,cg00746981,cg01064957,cg01120308,cg01357263,cg01414934,cg01532103,cg02275294,cg02989257,cg03549127,cg03764585,cg03771255,cg03876622,cg03922337,cg04060163,cg04398978,cg04856203,cg05229898,cg05232067,cg05311623,cg05367858,cg05825950,cg05886367,cg05920090,cg06168050,cg06305609,cg06378976,cg07009002,cg08069899,cg08081725,cg08400120,cg08491964,cg08592230,cg08955609,cg08966023,cg09238677,cg09593286,cg09941381,cg10037068,cg10061117,cg10559803,cg10639440,cg10771262,cg11223864,cg11536940,cg11826116,cg12082568,cg12090388,cg12335708,cg13021192,cg13225039,cg13299148,cg13765621,cg13800022,cg14694232,cg15052335,cg15528736,cg15834294,cg16092786,cg16116363,cg16408394,cg16419345,cg16580737,cg16779976,cg16826718,cg17048483,cg17338403,cg17711870,cg17808849,cg18125479,cg18277508,cg18353563,cg18424091,cg19032144,cg19049316,cg19186356,cg19398783,cg19496782,cg19614321,cg19740763,cg19848683,cg19903333,cg20141916,cg20209009,cg20652889,cg21020082,cg21120786,cg22054191,cg22425806,cg22533573,cg22753607,cg23447996,cg23792364,cg24235633,cg24267801,cg24805239,cg25705900,cg25882366,cg25892434,cg25902460,cg25906419,cg26131019,cg26635603,cg26643856,cg27167601,cg27187881,cg27465566	GSM817176	1.00e+00
0.913	2.77e-01	Fetal_Renal_Cortex	Fetal Renal Cortex	UW.Fetal_Renal_Cortex.ChromatinAccessibility.H-24259.DS19388.twopass.merge150.wgt10.zgt2.wig	cg00226923,cg00746981,cg01064957,cg01120308,cg01357263,cg01414934,cg01532103,cg02275294,cg02310296,cg02989257,cg03072378,cg03549127,cg03763616,cg03764585,cg03771255,cg03876622,cg03922337,cg04060163,cg04398978,cg04856203,cg05229898,cg05232067,cg05311623,cg05367858,cg05825950,cg05886367,cg05920090,cg06168050,cg06305609,cg06378976,cg07009002,cg08069899,cg08400120,cg08491964,cg08592230,cg08955609,cg08966023,cg09593286,cg09604203,cg09941381,cg10061117,cg10559803,cg10639440,cg10771262,cg11223864,cg11378840,cg11536940,cg11826116,cg12082568,cg12090388,cg12335708,cg12971694,cg13021192,cg13225039,cg13299148,cg13800022,cg14088811,cg14694232,cg15512851,cg15528736,cg15834294,cg16092786,cg16116363,cg16408394,cg16419345,cg16580737,cg16779976,cg16826718,cg17048483,cg17142183,cg17338403,cg17509612,cg17711870,cg17808849,cg18125479,cg18277508,cg18353563,cg18424091,cg19032144,cg19049316,cg19186356,cg19398783,cg19496782,cg19614321,cg19740763,cg19848683,cg19903333,cg20141916,cg20209009,cg20652889,cg21020082,cg21120786,cg22054191,cg22425806,cg22533573,cg22753607,cg23447996,cg23792364,cg24235633,cg24267801,cg24480859,cg24805239,cg25705900,cg25882366,cg25892434,cg25902460,cg25906419,cg26131019,cg26635603,cg26643856,cg27167601,cg27187881,cg27465566	GSM878629	1.00e+00
0.456	4.15e-01	Fetal_Renal_Cortex	Fetal Renal Cortex	UW.Fetal_Renal_Cortex.ChromatinAccessibility.H-24493.DS20568.twopass.merge150.wgt10.zgt2.wig	cg00226923,cg00746981,cg01064957,cg01120308,cg01357263,cg01414934,cg01532103,cg02275294,cg02989257,cg03072378,cg03549127,cg03763616,cg03764585,cg03771255,cg03876622,cg03922337,cg04060163,cg04398978,cg04856203,cg04985144,cg05229898,cg05232067,cg05311623,cg05367858,cg05825950,cg05886367,cg05920090,cg06168050,cg06305609,cg06378976,cg07009002,cg08069899,cg08400120,cg08491964,cg08592230,cg08955609,cg08966023,cg09593286,cg09604203,cg09941381,cg10061117,cg10559803,cg10639440,cg10771262,cg11223864,cg11378840,cg11536940,cg11826116,cg12044210,cg12082568,cg12090388,cg12335708,cg13021192,cg13225039,cg13299148,cg13765621,cg13800022,cg14088811,cg14694232,cg15512851,cg15528736,cg15834294,cg16092786,cg16116363,cg16408394,cg16419345,cg16580737,cg16779976,cg16826718,cg17048483,cg17338403,cg17509612,cg17711870,cg17808849,cg18125479,cg18277508,cg18353563,cg19032144,cg19049316,cg19186356,cg19398783,cg19496782,cg19614321,cg19740763,cg19848683,cg19903333,cg20141916,cg20209009,cg20652889,cg21020082,cg21120786,cg22425806,cg22533573,cg22753607,cg23447996,cg23792364,cg24235633,cg24267801,cg24480859,cg24805239,cg25705900,cg25882366,cg25892434,cg25902460,cg25906419,cg26131019,cg26635603,cg26643856,cg27167601,cg27187881,cg27465566	GSM878667	1.00e+00
0.738	3.22e-01	Fetal_Renal_Pelvis_Left	Fetal Renal Pelvis	UW.Fetal_Renal_Pelvis_Left.ChromatinAccessibility.H-23871.DS17553.twopass.merge150.wgt10.zgt2.wig	cg00226923,cg00746981,cg01064957,cg01120308,cg01357263,cg01414934,cg01532103,cg02275294,cg02989257,cg03549127,cg03764585,cg03771255,cg03876622,cg03922337,cg04060163,cg04398978,cg04856203,cg05229898,cg05232067,cg05311623,cg05367858,cg05825950,cg05920090,cg06168050,cg06305609,cg06378976,cg08069899,cg08081725,cg08400120,cg08491964,cg08592230,cg08955609,cg08966023,cg09238677,cg09593286,cg09604203,cg09941381,cg10061117,cg10559803,cg10639440,cg10771262,cg11223864,cg11378840,cg11536940,cg11826116,cg12082568,cg12090388,cg12335708,cg13014406,cg13021192,cg13225039,cg13299148,cg13765621,cg13800022,cg14088811,cg14102807,cg14694232,cg15528736,cg15834294,cg16092786,cg16116363,cg16408394,cg16419345,cg16580737,cg16779976,cg16826718,cg17048483,cg17142183,cg17338403,cg17711870,cg17808849,cg18125479,cg18277508,cg18353563,cg18424091,cg19032144,cg19049316,cg19186356,cg19398783,cg19496782,cg19614321,cg19740763,cg19848683,cg19903333,cg20141916,cg20209009,cg20652889,cg21020082,cg21120786,cg22054191,cg22425806,cg22533573,cg22753607,cg23447996,cg23792364,cg24235633,cg24267801,cg24497819,cg24805239,cg25705900,cg25882366,cg25892434,cg25902460,cg25906419,cg26131019,cg26620356,cg26635603,cg26643856,cg27167601,cg27187881,cg27465566	GSM701520	1.00e+00
1.252	1.87e-01	Fetal_Renal_Pelvis_Left	Fetal Renal Pelvis	UW.Fetal_Renal_Pelvis_Left.ChromatinAccessibility.H-24111.DS18666.twopass.merge150.wgt10.zgt2.wig	cg00226923,cg00746981,cg01064957,cg01120308,cg01357263,cg01414934,cg01532103,cg02275294,cg02310296,cg03072378,cg03549127,cg03764585,cg03771255,cg03876622,cg03922337,cg04060163,cg04398978,cg04856203,cg04985144,cg05229898,cg05232067,cg05311623,cg05367858,cg05825950,cg05886367,cg05920090,cg06168050,cg08069899,cg08081725,cg08400120,cg08491964,cg08592230,cg08955609,cg08966023,cg09593286,cg09604203,cg09941381,cg10061117,cg10559803,cg10639440,cg10771262,cg11223864,cg11378840,cg11536940,cg11826116,cg12082568,cg12090388,cg12335708,cg13021192,cg13225039,cg13299148,cg13765621,cg13800022,cg14694232,cg15052335,cg15528736,cg15834294,cg16092786,cg16116363,cg16408394,cg16419345,cg16580737,cg16779976,cg16826718,cg17048483,cg17142183,cg17338403,cg17509612,cg17711870,cg17808849,cg18125479,cg18277508,cg18353563,cg18424091,cg19032144,cg19049316,cg19186356,cg19398783,cg19496782,cg19614321,cg19740763,cg19848683,cg19903333,cg20141916,cg20209009,cg20652889,cg21020082,cg21120786,cg22425806,cg22533573,cg22753607,cg23447996,cg23792364,cg24235633,cg24267801,cg24480859,cg24497819,cg24805239,cg25705900,cg25882366,cg25892434,cg25902460,cg25906419,cg26131019,cg26635603,cg26643856,cg27167601,cg27187881,cg27465566	GSM817193	1.00e+00
0.147	5.12e-01	Fetal_Renal_Pelvis_Left	Fetal Renal Pelvis	UW.Fetal_Renal_Pelvis_Left.ChromatinAccessibility.H-24169.DS18964.twopass.merge150.wgt10.zgt2.wig	cg00226923,cg00746981,cg01064957,cg01120308,cg01357263,cg01414934,cg01532103,cg02275294,cg02989257,cg03072378,cg03549127,cg03764585,cg03771255,cg03876622,cg03922337,cg04060163,cg04398978,cg04856203,cg05229898,cg05232067,cg05311623,cg05367858,cg05825950,cg05886367,cg05920090,cg06168050,cg06305609,cg06378976,cg07009002,cg08069899,cg08081725,cg08400120,cg08491964,cg08592230,cg08955609,cg08966023,cg09593286,cg09604203,cg09941381,cg10061117,cg10559803,cg10639440,cg10771262,cg11223864,cg11378840,cg11536940,cg11826116,cg12082568,cg12090388,cg12335708,cg13021192,cg13225039,cg13299148,cg13765621,cg13800022,cg14088811,cg14694232,cg15052335,cg15528736,cg15834294,cg16092786,cg16116363,cg16408394,cg16419345,cg16580737,cg16779976,cg16826718,cg17048483,cg17338403,cg17509612,cg17711870,cg17808849,cg18125479,cg18277508,cg18353563,cg19032144,cg19049316,cg19186356,cg19398783,cg19496782,cg19614321,cg19740763,cg19848683,cg19903333,cg20141916,cg20652889,cg21020082,cg21120786,cg22054191,cg22425806,cg22533573,cg22753607,cg23447996,cg23792364,cg24235633,cg24267801,cg24805239,cg25705900,cg25882366,cg25892434,cg25902460,cg25906419,cg26131019,cg26635603,cg26643856,cg27167601,cg27187881,cg27465566	GSM817205	1.00e+00
0.943	2.58e-01	Fetal_Renal_Pelvis_Left	Fetal Renal Pelvis	UW.Fetal_Renal_Pelvis_Left.ChromatinAccessibility.H-24232.DS19238.twopass.merge150.wgt10.zgt2.wig	cg00226923,cg00746981,cg01064957,cg01120308,cg01357263,cg01414934,cg01532103,cg02275294,cg03072378,cg03549127,cg03763616,cg03764585,cg03771255,cg03876622,cg03922337,cg04060163,cg04398978,cg04856203,cg04985144,cg05229898,cg05232067,cg05311623,cg05367858,cg05825950,cg05886367,cg05920090,cg06168050,cg06305609,cg06378976,cg07009002,cg08069899,cg08400120,cg08491964,cg08592230,cg08955609,cg08966023,cg09238677,cg09593286,cg09941381,cg10061117,cg10559803,cg10639440,cg10771262,cg11223864,cg11378840,cg11536940,cg11826116,cg12082568,cg12090388,cg12335708,cg12971694,cg13014406,cg13021192,cg13225039,cg13299148,cg13765621,cg13800022,cg14088811,cg14694232,cg15528736,cg15834294,cg16092786,cg16116363,cg16408394,cg16419345,cg16580737,cg16779976,cg16826718,cg17048483,cg17338403,cg17509612,cg17711870,cg17808849,cg18125479,cg18277508,cg18353563,cg18424091,cg19032144,cg19049316,cg19186356,cg19398783,cg19496782,cg19614321,cg19740763,cg19848683,cg19903333,cg20141916,cg20209009,cg20652889,cg21020082,cg21120786,cg22425806,cg22533573,cg22753607,cg23447996,cg23792364,cg24235633,cg24267801,cg24805239,cg25705900,cg25882366,cg25892434,cg25902460,cg25906419,cg26131019,cg26620356,cg26635603,cg26643856,cg27167601,cg27187881,cg27465566	GSM817209	1.00e+00
0.342	4.56e-01	Fetal_Renal_Pelvis_Right	Fetal Renal Pelvis	UW.Fetal_Renal_Pelvis_Right.ChromatinAccessibility.H-23871.DS17548.twopass.merge150.wgt10.zgt2.wig	cg00226923,cg00746981,cg01064957,cg01120308,cg01357263,cg01414934,cg01532103,cg02275294,cg02989257,cg03072378,cg03549127,cg03764585,cg03771255,cg03876622,cg03922337,cg04060163,cg04398978,cg04856203,cg04985144,cg05229898,cg05232067,cg05311623,cg05367858,cg05825950,cg05886367,cg05920090,cg06168050,cg06305609,cg06378976,cg06529761,cg07009002,cg08069899,cg08081725,cg08400120,cg08491964,cg08592230,cg08955609,cg08966023,cg09238677,cg09593286,cg09604203,cg09941381,cg10061117,cg10559803,cg10639440,cg10771262,cg11223864,cg11378840,cg11536940,cg11826116,cg12082568,cg12090388,cg12335708,cg12971694,cg13014406,cg13021192,cg13225039,cg13299148,cg13765621,cg13800022,cg14694232,cg15052335,cg15528736,cg15834294,cg16092786,cg16116363,cg16408394,cg16419345,cg16580737,cg16779976,cg16826718,cg17048483,cg17338403,cg17509612,cg17711870,cg17808849,cg18125479,cg18277508,cg18353563,cg18424091,cg19032144,cg19049316,cg19186356,cg19398783,cg19496782,cg19614321,cg19740763,cg19848683,cg19903333,cg20141916,cg20209009,cg20652889,cg21020082,cg21120786,cg22054191,cg22425806,cg22533573,cg22753607,cg23447996,cg23792364,cg24235633,cg24267801,cg24497819,cg24805239,cg25705900,cg25882366,cg25892434,cg25902460,cg25906419,cg26131019,cg26635603,cg26643856,cg27167601,cg27187881,cg27465566	GSM701518	1.00e+00
-0.094	5.88e-01	Fetal_Renal_Pelvis_Right	Fetal Renal Pelvis	UW.Fetal_Renal_Pelvis_Right.ChromatinAccessibility.H-24111.DS18663.twopass.merge150.wgt10.zgt2.wig	cg00226923,cg00746981,cg01064957,cg01120308,cg01357263,cg01414934,cg01532103,cg02275294,cg02989257,cg03549127,cg03764585,cg03771255,cg03876622,cg03922337,cg04060163,cg04398978,cg04856203,cg04985144,cg05229898,cg05232067,cg05311623,cg05367858,cg05825950,cg05886367,cg05920090,cg06168050,cg06378976,cg08069899,cg08400120,cg08491964,cg08592230,cg08955609,cg08966023,cg09593286,cg09941381,cg10061117,cg10559803,cg10639440,cg10771262,cg11223864,cg11378840,cg11536940,cg11826116,cg12082568,cg12090388,cg12335708,cg13021192,cg13225039,cg13299148,cg13765621,cg13800022,cg14694232,cg15052335,cg15528736,cg15777781,cg15834294,cg16092786,cg16116363,cg16408394,cg16419345,cg16580737,cg16779976,cg16826718,cg17048483,cg17509612,cg17711870,cg17808849,cg18125479,cg18277508,cg18353563,cg18424091,cg19032144,cg19049316,cg19186356,cg19398783,cg19496782,cg19614321,cg19740763,cg19848683,cg19903333,cg20141916,cg20209009,cg20652889,cg21020082,cg21120786,cg22425806,cg22533573,cg22753607,cg23447996,cg23792364,cg24235633,cg24267801,cg24805239,cg25705900,cg25882366,cg25892434,cg25902460,cg25906419,cg26131019,cg26635603,cg26643856,cg27167601,cg27187881,cg27465566	GSM817192	1.00e+00
0.529	3.87e-01	Fetal_Renal_Pelvis_Right	Fetal Renal Pelvis	UW.Fetal_Renal_Pelvis_Right.ChromatinAccessibility.H-24169.DS18961.twopass.merge150.wgt10.zgt2.wig	cg00226923,cg00746981,cg01064957,cg01120308,cg01357263,cg01414934,cg01532103,cg02275294,cg02989257,cg03549127,cg03763616,cg03764585,cg03771255,cg03876622,cg03922337,cg04060163,cg04398978,cg04856203,cg04985144,cg05229898,cg05232067,cg05311623,cg05367858,cg05825950,cg05886367,cg05920090,cg06168050,cg06378976,cg08069899,cg08081725,cg08400120,cg08491964,cg08592230,cg08955609,cg08966023,cg09593286,cg09604203,cg09941381,cg10037068,cg10061117,cg10559803,cg10639440,cg10771262,cg11223864,cg11378840,cg11536940,cg11826116,cg12082568,cg12090388,cg12335708,cg12971694,cg13021192,cg13225039,cg13299148,cg13800022,cg14694232,cg15052335,cg15528736,cg15834294,cg16092786,cg16116363,cg16408394,cg16419345,cg16580737,cg16779976,cg16826718,cg17048483,cg17338403,cg17509612,cg17711870,cg17808849,cg18125479,cg18277508,cg18353563,cg18424091,cg19032144,cg19049316,cg19186356,cg19398783,cg19496782,cg19569684,cg19614321,cg19740763,cg19848683,cg19903333,cg20141916,cg20652889,cg21020082,cg21120786,cg22054191,cg22425806,cg22533573,cg22753607,cg23447996,cg23792364,cg24235633,cg24267801,cg24805239,cg25705900,cg25882366,cg25892434,cg25902460,cg25906419,cg26131019,cg26635603,cg26643856,cg27167601,cg27187881,cg27465566	GSM817204	1.00e+00
0.283	4.62e-01	Fetal_Renal_Pelvis_Right	Fetal Renal Pelvis	UW.Fetal_Renal_Pelvis_Right.ChromatinAccessibility.H-24232.DS19235.twopass.merge150.wgt10.zgt2.wig	cg00226923,cg00746981,cg01064957,cg01120308,cg01357263,cg01532103,cg02275294,cg02989257,cg03072378,cg03549127,cg03764585,cg03771255,cg03876622,cg03922337,cg04060163,cg04856203,cg05229898,cg05232067,cg05311623,cg05367858,cg05825950,cg05886367,cg05920090,cg06168050,cg06305609,cg06378976,cg07009002,cg08069899,cg08400120,cg08491964,cg08592230,cg08955609,cg08966023,cg09593286,cg09941381,cg10061117,cg10559803,cg10639440,cg10771262,cg11223864,cg11378840,cg11536940,cg11826116,cg12082568,cg12090388,cg12335708,cg12971694,cg13021192,cg13225039,cg13299148,cg13765621,cg13800022,cg14694232,cg15512851,cg15528736,cg15834294,cg16092786,cg16116363,cg16408394,cg16419345,cg16580737,cg16779976,cg16826718,cg17048483,cg17711870,cg17808849,cg18125479,cg18277508,cg18353563,cg19032144,cg19049316,cg19186356,cg19398783,cg19496782,cg19614321,cg19740763,cg19848683,cg19903333,cg20141916,cg20209009,cg20652889,cg21020082,cg21120786,cg22054191,cg22425806,cg22533573,cg22753607,cg23447996,cg23792364,cg24235633,cg24267801,cg24497819,cg24805239,cg25705900,cg25882366,cg25892434,cg25902460,cg25906419,cg26131019,cg26635603,cg26643856,cg27167601,cg27187881,cg27465566	GSM817208	1.00e+00
0.670	3.44e-01	Fetal_Renal_Pelvis	Fetal Renal Pelvis	UW.Fetal_Renal_Pelvis.ChromatinAccessibility.H-23790.DS17381.twopass.merge150.wgt10.zgt2.wig	cg00226923,cg00746981,cg01064957,cg01120308,cg01357263,cg01414934,cg01532103,cg02275294,cg03549127,cg03763616,cg03764585,cg03771255,cg03876622,cg03922337,cg04060163,cg04398978,cg04856203,cg04985144,cg05229898,cg05232067,cg05311623,cg05367858,cg05825950,cg05886367,cg05920090,cg06168050,cg06305609,cg06378976,cg07009002,cg08069899,cg08400120,cg08491964,cg08592230,cg08955609,cg08966023,cg09593286,cg09604203,cg09941381,cg10061117,cg10559803,cg10639440,cg10771262,cg11223864,cg11378840,cg11536940,cg11826116,cg12044210,cg12082568,cg12090388,cg12335708,cg12971694,cg13014406,cg13021192,cg13225039,cg13299148,cg13800022,cg14088811,cg14694232,cg15052335,cg15528736,cg15834294,cg16092786,cg16116363,cg16408394,cg16419345,cg16580737,cg16779976,cg16826718,cg17048483,cg17338403,cg17509612,cg17711870,cg17808849,cg18125479,cg18277508,cg18353563,cg19032144,cg19049316,cg19186356,cg19398783,cg19496782,cg19614321,cg19740763,cg19848683,cg19903333,cg20141916,cg20209009,cg20652889,cg21020082,cg21120786,cg22054191,cg22425806,cg22533573,cg22753607,cg23447996,cg23792364,cg24235633,cg24267801,cg24480859,cg24805239,cg25705900,cg25882366,cg25892434,cg25902460,cg25906419,cg26131019,cg26635603,cg26643856,cg27167601,cg27187881,cg27465566	GSM701501	1.00e+00
0.717	3.32e-01	Fetal_Renal_Pelvis	Fetal Renal Pelvis	UW.Fetal_Renal_Pelvis.ChromatinAccessibility.H-23833.DS17451.twopass.merge150.wgt10.zgt2.wig	cg00226923,cg00746981,cg01064957,cg01120308,cg01357263,cg01414934,cg01532103,cg02275294,cg02989257,cg03072378,cg03549127,cg03764585,cg03771255,cg03876622,cg03922337,cg04060163,cg04398978,cg04856203,cg05229898,cg05232067,cg05311623,cg05367858,cg05825950,cg05886367,cg05920090,cg06168050,cg06305609,cg06378976,cg08069899,cg08081725,cg08400120,cg08491964,cg08592230,cg08955609,cg08966023,cg09238677,cg09593286,cg09604203,cg09941381,cg10061117,cg10559803,cg10639440,cg10771262,cg11223864,cg11378840,cg11536940,cg11826116,cg12082568,cg12090388,cg12335708,cg13014406,cg13021192,cg13225039,cg13299148,cg13765621,cg13800022,cg14088811,cg14694232,cg15052335,cg15528736,cg15834294,cg16092786,cg16116363,cg16408394,cg16419345,cg16580737,cg16779976,cg16826718,cg17048483,cg17338403,cg17509612,cg17711870,cg17808849,cg18125479,cg18277508,cg18353563,cg18424091,cg19032144,cg19049316,cg19186356,cg19398783,cg19496782,cg19614321,cg19740763,cg19848683,cg19903333,cg20141916,cg20209009,cg20652889,cg21020082,cg21120786,cg22054191,cg22425806,cg22533573,cg22753607,cg23447996,cg23792364,cg24235633,cg24267801,cg24480859,cg24497819,cg24805239,cg25705900,cg25882366,cg25892434,cg25902460,cg25906419,cg26131019,cg26620356,cg26635603,cg26643856,cg27167601,cg27187881,cg27465566	GSM701510	1.00e+00
0.745	3.25e-01	Fetal_Renal_Pelvis	Fetal Renal Pelvis	UW.Fetal_Renal_Pelvis.ChromatinAccessibility.H-23914.DS17760.twopass.merge150.wgt10.zgt2.wig	cg00226923,cg00746981,cg01064957,cg01120308,cg01357263,cg01414934,cg01532103,cg02275294,cg02310296,cg02989257,cg03072378,cg03549127,cg03763616,cg03764585,cg03771255,cg03876622,cg03922337,cg04060163,cg04398978,cg04856203,cg04985144,cg05229898,cg05232067,cg05311623,cg05367858,cg05825950,cg05886367,cg05920090,cg06168050,cg06305609,cg06378976,cg06855803,cg07009002,cg08069899,cg08400120,cg08491964,cg08592230,cg08955609,cg08966023,cg09593286,cg09604203,cg09941381,cg10061117,cg10559803,cg10639440,cg10771262,cg11223864,cg11378840,cg11536940,cg11826116,cg12082568,cg12090388,cg12335708,cg12971694,cg13014406,cg13021192,cg13225039,cg13299148,cg13765621,cg13800022,cg14088811,cg14694232,cg15052335,cg15512851,cg15528736,cg15834294,cg16092786,cg16116363,cg16408394,cg16419345,cg16580737,cg16779976,cg16826718,cg17048483,cg17142183,cg17338403,cg17509612,cg17711870,cg17808849,cg18125479,cg18277508,cg18353563,cg18424091,cg19032144,cg19049316,cg19186356,cg19398783,cg19496782,cg19614321,cg19740763,cg19848683,cg19903333,cg20141916,cg20209009,cg20652889,cg21020082,cg21120786,cg22054191,cg22425806,cg22533573,cg22753607,cg23447996,cg23792364,cg24235633,cg24267801,cg24497819,cg24805239,cg25705900,cg25882366,cg25892434,cg25902460,cg25906419,cg26131019,cg26635603,cg26643856,cg27167601,cg27187881	GSM774222	1.00e+00
0.082	5.27e-01	Fetal_Renal_Pelvis	Fetal Renal Pelvis	UW.Fetal_Renal_Pelvis.ChromatinAccessibility.H-24005.DS18088.twopass.merge150.wgt10.zgt2.wig	cg00226923,cg00746981,cg01064957,cg01120308,cg01357263,cg01532103,cg02275294,cg02989257,cg03072378,cg03549127,cg03764585,cg03771255,cg03876622,cg04060163,cg04856203,cg04985144,cg05229898,cg05232067,cg05311623,cg05367858,cg05825950,cg05886367,cg05920090,cg06168050,cg06305609,cg06378976,cg08069899,cg08400120,cg08491964,cg08592230,cg08955609,cg08966023,cg09593286,cg09604203,cg09941381,cg10061117,cg10559803,cg10639440,cg10771262,cg11223864,cg11536940,cg11826116,cg12082568,cg12090388,cg12335708,cg12971694,cg13021192,cg13299148,cg13800022,cg14102807,cg14694232,cg15528736,cg15777781,cg15834294,cg16092786,cg16116363,cg16408394,cg16419345,cg16580737,cg16779976,cg16826718,cg17048483,cg17338403,cg17509612,cg17711870,cg17808849,cg18125479,cg18277508,cg18353563,cg19032144,cg19049316,cg19186356,cg19398783,cg19496782,cg19740763,cg19848683,cg19903333,cg20141916,cg20209009,cg20652889,cg21020082,cg21120786,cg22425806,cg22533573,cg22753607,cg23792364,cg24235633,cg24267801,cg24805239,cg25705900,cg25882366,cg25892434,cg25902460,cg25906419,cg26131019,cg26635603,cg26643856,cg27187881	GSM774236	1.00e+00
2.103	5.21e-02	Fetal_Renal_Pelvis	Fetal Renal Pelvis	UW.Fetal_Renal_Pelvis.ChromatinAccessibility.H-24078.DS18431.twopass.merge150.wgt10.zgt2.wig	cg00226923,cg00746981,cg01064957,cg01120308,cg01357263,cg01414934,cg01532103,cg02275294,cg02989257,cg03549127,cg03764585,cg03771255,cg03876622,cg03922337,cg04060163,cg04398978,cg04856203,cg05229898,cg05232067,cg05311623,cg05367858,cg05825950,cg05886367,cg05920090,cg06168050,cg06305609,cg06378976,cg07009002,cg08069899,cg08400120,cg08491964,cg08592230,cg08955609,cg08966023,cg09237521,cg09238677,cg09593286,cg09604203,cg09941381,cg10061117,cg10559803,cg10639440,cg10771262,cg11223864,cg11378840,cg11536940,cg11826116,cg12082568,cg12090388,cg12335708,cg12971694,cg13021192,cg13225039,cg13299148,cg13311440,cg13800022,cg14088811,cg14694232,cg15528736,cg15777781,cg15834294,cg16092786,cg16097772,cg16116363,cg16408394,cg16419345,cg16580737,cg16779976,cg16826718,cg17048483,cg17142183,cg17338403,cg17711870,cg17808849,cg18125479,cg18277508,cg18353563,cg18424091,cg19032144,cg19049316,cg19186356,cg19398783,cg19496782,cg19614321,cg19740763,cg19848683,cg19903333,cg20141916,cg20209009,cg20652889,cg21020082,cg21120786,cg22425806,cg22533573,cg22753607,cg23447996,cg23792364,cg24235633,cg24267801,cg24480859,cg24497819,cg24805239,cg25705900,cg25882366,cg25892434,cg25902460,cg26131019,cg26594488,cg26620356,cg26635603,cg26643856,cg27167601,cg27187881,cg27465566	GSM817177	1.00e+00
